PART_name,Tier,Category,SSS Category,Resource-1,Resource-2,Resource-3,
bluedog_UpperSolids_Star37FMV,5,Engine,solids,ElectricCharge:600,,,"@PART[bluedog_UpperSolids_Star37FMV]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids5

}"
bluedog_Delta_GEM46,6,Engine,solids,SolidFuel:20,,,"@PART[bluedog_Delta_GEM46]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_Gemini_RetroMotor,6,Engine,solids,MonoPropellant:45,,,"@PART[bluedog_Gemini_RetroMotor]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_Lateraltron,6,Engine,solids,ElectricCharge:150,,,"@PART[bluedog_Lateraltron]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UA1202,6,Propulsion,solids,,,,"@PART[bluedog_UA1202]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UA1203,6,Propulsion,solids,ElectricCharge:600,,,"@PART[bluedog_UA1203]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UA1204,6,Propulsion,solids,ElectricCharge:200,,,"@PART[bluedog_UA1204]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UA1205,6,Propulsion,solids,ElectricCharge:200,,,"@PART[bluedog_UA1205]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UA1206,6,Propulsion,solids,,,,"@PART[bluedog_UA1206]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UA1207,6,Propulsion,solids,MonoPropellant:10,,,"@PART[bluedog_UA1207]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UA1208,6,Propulsion,solids,,,,"@PART[bluedog_UA1208]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_UpperSolids_Star48BV,6,Engine,solids,ElectricCharge:100,MonoPropellant:40,,"@PART[bluedog_UpperSolids_Star48BV]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids6

}"
bluedog_Delta_GEM60,7,Engine,solids,,,,"@PART[bluedog_Delta_GEM60]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_Hexagon_Mk8_Retro,7,Engine,solids,,,,"@PART[bluedog_Hexagon_Mk8_Retro]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_IUS_Orbus21,7,Engine,solids,,,,"@PART[bluedog_IUS_Orbus21]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_IUS_Orbus6,7,Engine,solids,,,,"@PART[bluedog_IUS_Orbus6]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_SRMU_Full,7,Propulsion,solids,,,,"@PART[bluedog_SRMU_Full]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_SRMU_Half,7,Propulsion,solids,ElectricCharge:200,,,"@PART[bluedog_SRMU_Half]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_SRMU_Single,7,Propulsion,solids,ElectricCharge:3500,,,"@PART[bluedog_SRMU_Single]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_SRMU_TwoSeg,7,Propulsion,solids,,,,"@PART[bluedog_SRMU_TwoSeg]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_SRMU_XL,7,Propulsion,solids,,,,"@PART[bluedog_SRMU_XL]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids7

}"
bluedog_AtlasV_Star5F,8,Engine,solids,,,,"@PART[bluedog_AtlasV_Star5F]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids8

}"
bluedog_Delta_GEM60XL,8,Engine,solids,MonoPropellant:40,,,"@PART[bluedog_Delta_GEM60XL]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids8

}"
bluedog_Saturn_S1_Retro,8,Engine,solids,,,,"@PART[bluedog_Saturn_S1_Retro]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids8

}"
bluedog_Saturn_S2_Ullage,8,Engine,solids,SolidFuel:20,,,"@PART[bluedog_Saturn_S2_Ullage]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids8

}"
bluedog_Saturn_S4_Ullage,8,Engine,solids,,,,"@PART[bluedog_Saturn_S4_Ullage]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids8

}"
bluedog_saturn_AJ260_LongAngled,9,Engine,solids,,,,"@PART[bluedog_saturn_AJ260_LongAngled]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids9

}"
bluedog_saturn_AJ260_LongFlared,9,Engine,solids,,,,"@PART[bluedog_saturn_AJ260_LongFlared]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids9

}"
bluedog_saturn_AJ260_ShortAngled,9,Engine,solids,ElectricCharge:100,,,"@PART[bluedog_saturn_AJ260_ShortAngled]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids9

}"
bluedog_saturn_AJ260_ShortFlared,9,Engine,solids,,,,"@PART[bluedog_saturn_AJ260_ShortFlared]:AFTER[Bluedog_DB] //
{
	@TechRequired = solids9

}"
bluedog_MiniLab_Adapter,6,Utility,spaceStations,ElectricCharge:60,MonoPropellant:10,,"@PART[bluedog_MiniLab_Adapter]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations6

}"
bluedog_MiniLab_Interstage,6,Coupling,spaceStations,,,,"@PART[bluedog_MiniLab_Interstage]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations6

}"
bluedog_MiniLab_Lab,6,Utility,spaceStations,SolidFuel:1242,,,"@PART[bluedog_MiniLab_Lab]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations6

}"
bluedog_MiniLab_Ladder,6,Utility,spaceStations,ElectricCharge:60,LiquidFuel:23_4,,"@PART[bluedog_MiniLab_Ladder]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations6

}"
bluedog_Gemini_0p9375mEndcap,7,Structural,spaceStations,,,,"@PART[bluedog_Gemini_0p9375mEndcap]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_1p5mEndcap,7,Structural,spaceStations,MonoPropellant:3_2,,,"@PART[bluedog_Gemini_1p5mEndcap]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_1p5mShortSegment,7,Utility,spaceStations,MonoPropellant:12_8,,,"@PART[bluedog_Gemini_1p5mShortSegment]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_1p875mLongAdapter,7,Structural,spaceStations,ElectricCharge:200,MonoPropellant:50,,"@PART[bluedog_Gemini_1p875mLongAdapter]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_OneRoomStationModule,7,Utility,spaceStations,SolidFuel:68,,,"@PART[bluedog_Gemini_OneRoomStationModule]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_SmallShortAdapter,7,Structural,spaceStations,ElectricCharge:60,MonoPropellant:10,,"@PART[bluedog_Gemini_SmallShortAdapter]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_StructuralEndcap,7,Structural,spaceStations,SolidFuel:246,,,"@PART[bluedog_Gemini_StructuralEndcap]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_StructuralNode,7,Structural,spaceStations,SolidFuel:613,,,"@PART[bluedog_Gemini_StructuralNode]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Gemini_TwoRoomStationModule,7,Utility,spaceStations,ElectricCharge:60,MonoPropellant:25,,"@PART[bluedog_Gemini_TwoRoomStationModule]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_0p9375mAdapter,7,Structural,spaceStations,SolidFuel:620,,,"@PART[bluedog_MOL_0p9375mAdapter]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_1p5mStationSegment,7,Science,spaceStations,SolidFuel:179,,,"@PART[bluedog_MOL_1p5mStationSegment]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_Adapter_15_125,7,Structural,spaceStations,,,,"@PART[bluedog_MOL_Adapter_15_125]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_Adapter_1875_15,7,Structural,spaceStations,SolidFuel:650,,,"@PART[bluedog_MOL_Adapter_1875_15]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_Airlock,7,Utility,spaceStations,SolidFuel:650,,,"@PART[bluedog_MOL_Airlock]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_CrewTube,7,Structural,spaceStations,,,,"@PART[bluedog_MOL_CrewTube]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_CrewTube_DoubleLength,7,Structural,spaceStations,SolidFuel:247,,,"@PART[bluedog_MOL_CrewTube_DoubleLength]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_DockingPort,7,Coupling,spaceStations,MonoPropellant:6,SolidFuel:450,,"@PART[bluedog_MOL_DockingPort]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_FiveWayAdapter,7,Structural,spaceStations,SolidFuel:32_58,,,"@PART[bluedog_MOL_FiveWayAdapter]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_ForkDockingPort,7,Coupling,spaceStations,MonoPropellant:3,SolidFuel:32_58,,"@PART[bluedog_MOL_ForkDockingPort]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_Hab,7,none,spaceStations,MonoPropellant:6,SolidFuel:235,,"@PART[bluedog_MOL_Hab]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_Lab,7,none,spaceStations,,,,"@PART[bluedog_MOL_Lab]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_Lab_New,7,Science,spaceStations,,,,"@PART[bluedog_MOL_Lab_New]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_RingDockingPort,7,Coupling,spaceStations,SolidFuel:1_8,,,"@PART[bluedog_MOL_RingDockingPort]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_MOL_ThreeWayAdapter,7,Structural,spaceStations,SolidFuel:16_56,,,"@PART[bluedog_MOL_ThreeWayAdapter]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations7

}"
bluedog_Skylab_Airlock,8,Utility,spaceStations,SolidFuel:50_95,,,"@PART[bluedog_Skylab_Airlock]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations8

}"
bluedog_Skylab_MDA,8,Utility,spaceStations,ElectricCharge:50,,,"@PART[bluedog_Skylab_MDA]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations8

}"
bluedog_Skylab_OWS,8,Science,spaceStations,ElectricCharge:50,,,"@PART[bluedog_Skylab_OWS]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations8

}"
bluedog_Skylab_RadialAttachmentPort,8,Structural,spaceStations,,,,"@PART[bluedog_Skylab_RadialAttachmentPort]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations8

}"
bluedog_Saturn_S4B_Tankage_WWS,9,Science,spaceStations,SolidFuel:26_19,,,"@PART[bluedog_Saturn_S4B_Tankage_WWS]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations9

}"
bluedog_Skylab_OWS_Wet,9,Science,spaceStations,,,,"@PART[bluedog_Skylab_OWS_Wet]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations9

}"
bluedog_Spacelab_Adapter,9,Utility,spaceStations,,,,"@PART[bluedog_Spacelab_Adapter]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations9

}"
bluedog_Spacelab_Airlock,9,Utility,spaceStations,,,,"@PART[bluedog_Spacelab_Airlock]:AFTER[Bluedog_DB] //
{
	@TechRequired = spaceStations9

}"
bluedog_Redstone_FuelTank,2,FuelTank,tanks,MonoPropellant:40,,,"@PART[bluedog_Redstone_FuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks2

}"
bluedog_Redstone_MediumFuelTank,2,FuelTank,tanks,,,,"@PART[bluedog_Redstone_MediumFuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks2

}"
bluedog_Redstone_ShortFuelTank,2,FuelTank,tanks,,,,"@PART[bluedog_Redstone_ShortFuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks2

}"
bluedog_Vanguard_S1_Tank,2,FuelTank,tanks,ElectricCharge:30,,,"@PART[bluedog_Vanguard_S1_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks2

}"
bluedog_Ablestar_Tank,3,FuelTank,tanks,,,,"@PART[bluedog_Ablestar_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Delta2_LowerTank,3,none,tanks,SolidFuel:1546,,,"@PART[bluedog_Delta2_LowerTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_DeltaB_Tank,3,FuelTank,tanks,ElectricCharge:60,,,"@PART[bluedog_DeltaB_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Juno4_FuelTank_1,3,FuelTank,tanks,,,,"@PART[bluedog_Juno4_FuelTank_1]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Juno4_FuelTank_2,3,FuelTank,tanks,,,,"@PART[bluedog_Juno4_FuelTank_2]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Jupiter_FuelTank,3,FuelTank,tanks,,,,"@PART[bluedog_Jupiter_FuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Mono_SmallSingle,3,FuelTank,tanks,SolidFuel:12,,,"@PART[bluedog_Mono_SmallSingle]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Mono_SmallTriple,3,FuelTank,tanks,,,,"@PART[bluedog_Mono_SmallTriple]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Thor_1p25mAdapter_Long,3,FuelTank,tanks,SolidFuel:2925_7,,,"@PART[bluedog_Thor_1p25mAdapter_Long]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Thor_1p25mAdapter_Medium,3,FuelTank,tanks,SolidFuel:3927,,,"@PART[bluedog_Thor_1p25mAdapter_Medium]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Thor_LowerTank_1,3,FuelTank,tanks,SolidFuel:4875,,,"@PART[bluedog_Thor_LowerTank_1]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Thor_MediumExtensionTank,3,FuelTank,tanks,SolidFuel:5335,,,"@PART[bluedog_Thor_MediumExtensionTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Thor_ShortExtensionTank,3,FuelTank,tanks,SolidFuel:6792,,,"@PART[bluedog_Thor_ShortExtensionTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Thor_UpperTank_1,3,FuelTank,tanks,SolidFuel:7785,,,"@PART[bluedog_Thor_UpperTank_1]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_ThorAble_Tank,3,FuelTank,tanks,MonoPropellant:15,,,"@PART[bluedog_ThorAble_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks3

}"
bluedog_Agena_Tank_Short,4,FuelTank,tanks,,,,"@PART[bluedog_Agena_Tank_Short]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Atlas_AdapterFuelTank,4,FuelTank,tanks,,,,"@PART[bluedog_Atlas_AdapterFuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Atlas_LongFuelTank,4,FuelTank,tanks,,,,"@PART[bluedog_Atlas_LongFuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Atlas_MediumFuelTank,4,FuelTank,tanks,,,,"@PART[bluedog_Atlas_MediumFuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Atlas_ShortAdapterTank,4,FuelTank,tanks,,,,"@PART[bluedog_Atlas_ShortAdapterTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Atlas_ShortFuelTank,4,FuelTank,tanks,,,,"@PART[bluedog_Atlas_ShortFuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Atlas_SustainerAdapterTank,4,FuelTank,tanks,,,,"@PART[bluedog_Atlas_SustainerAdapterTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_DeltaE_Tank,4,FuelTank,tanks,,,,"@PART[bluedog_DeltaE_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Mono_SphericalTank,4,FuelTank,tanks,ElectricCharge:100,,,"@PART[bluedog_Mono_SphericalTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Titan1_S1_LowerTank,4,FuelTank,tanks,,,,"@PART[bluedog_Titan1_S1_LowerTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Titan1_S1_UpperTank,4,FuelTank,tanks,,,,"@PART[bluedog_Titan1_S1_UpperTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Titan1_S2_ShortTank,4,FuelTank,tanks,,,,"@PART[bluedog_Titan1_S2_ShortTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Titan1_S2_Tank,4,FuelTank,tanks,,,,"@PART[bluedog_Titan1_S2_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks4

}"
bluedog_Agena_Tank_Long,5,FuelTank,tanks,,,,"@PART[bluedog_Agena_Tank_Long]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_AdapterTank_1p875m_Long,5,FuelTank,tanks,,,,"@PART[bluedog_CELV_AdapterTank_1p875m_Long]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_AdapterTank_1p875m_Short,5,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_CELV_AdapterTank_1p875m_Short]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_AdapterTank_2p5m_Long,5,FuelTank,tanks,,,,"@PART[bluedog_CELV_AdapterTank_2p5m_Long]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_AdapterTank_2p5m_Short,5,FuelTank,tanks,,,,"@PART[bluedog_CELV_AdapterTank_2p5m_Short]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_LongTank,5,FuelTank,tanks,,,,"@PART[bluedog_CELV_LongTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_MainTank,5,FuelTank,tanks,,,,"@PART[bluedog_CELV_MainTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_MediumTank,5,FuelTank,tanks,,,,"@PART[bluedog_CELV_MediumTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_ShortTank,5,FuelTank,tanks,SolidFuel:10,,,"@PART[bluedog_CELV_ShortTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CELV_SustainerTank,5,FuelTank,tanks,,,,"@PART[bluedog_CELV_SustainerTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Centaur_Tank,5,none,tanks,SolidFuel:7732,,,"@PART[bluedog_Centaur_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_CentaurD_FuelTank,5,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_CentaurD_FuelTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Delta2_UpperTank,5,none,tanks,SolidFuel:3093,,,"@PART[bluedog_Delta2_UpperTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_DeltaP_Stage,5,FuelTank,tanks,,,,"@PART[bluedog_DeltaP_Stage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_HOSS_Tank,5,FuelTank,tanks,SolidFuel:1951,,,"@PART[bluedog_HOSS_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Titan2_S1_Lower_Tank,5,FuelTank,tanks,ElectricCharge:60,,,"@PART[bluedog_Titan2_S1_Lower_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Titan2_S1_Upper_Tank,5,FuelTank,tanks,,,,"@PART[bluedog_Titan2_S1_Upper_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Titan2_S2_Tank,5,FuelTank,tanks,SolidFuel:0_1,,,"@PART[bluedog_Titan2_S2_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Vega_Tank1,5,FuelTank,tanks,ElectricCharge:30,,,"@PART[bluedog_Vega_Tank1]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Vega_Tank2,5,FuelTank,tanks,,,,"@PART[bluedog_Vega_Tank2]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Vega_ThirdStage_Tank,5,FuelTank,tanks,,,,"@PART[bluedog_Vega_ThirdStage_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks5

}"
bluedog_Centaur4_Tank,6,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_Centaur4_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_DCSS_Tank,6,Propulsion,tanks,,,,"@PART[bluedog_DCSS_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_Delta3_AdapterTank,6,none,tanks,SolidFuel:6181,,,"@PART[bluedog_Delta3_AdapterTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_DeltaIII_AdapterTank,6,FuelTank,tanks,,,,"@PART[bluedog_DeltaIII_AdapterTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_DeltaK_Stage,6,FuelTank,tanks,,,,"@PART[bluedog_DeltaK_Stage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_LDC_S1_Tank1,6,FuelTank,tanks,,,,"@PART[bluedog_LDC_S1_Tank1]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_LDC_S1_Tank2,6,FuelTank,tanks,Ablator:200,ElectricCharge:20,,"@PART[bluedog_LDC_S1_Tank2]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_LDC_S2_Tank1,6,FuelTank,tanks,SolidFuel:1,,,"@PART[bluedog_LDC_S2_Tank1]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_LDC_S2_Tank2,6,FuelTank,tanks,,,,"@PART[bluedog_LDC_S2_Tank2]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_SLV3X_LowerTank,6,FuelTank,tanks,,,,"@PART[bluedog_SLV3X_LowerTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_SLV3X_MainTank,6,FuelTank,tanks,SolidFuel:10,,,"@PART[bluedog_SLV3X_MainTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_SLV3X_MediumTank,6,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_SLV3X_MediumTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_SLV3X_ShortTank,6,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_SLV3X_ShortTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_SLV3X_UpperTank,6,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_SLV3X_UpperTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_Titan3_S1_Stretched_Tank,6,FuelTank,tanks,,,,"@PART[bluedog_Titan3_S1_Stretched_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks6

}"
bluedog_Agena_SOT_1p875m,7,FuelTank,tanks,,,,"@PART[bluedog_Agena_SOT_1p875m]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_Agena_SOT_2p5m,7,FuelTank,tanks,,,,"@PART[bluedog_Agena_SOT_2p5m]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurT_AdapterTank,7,none,tanks,ElectricCharge:0,,,"@PART[bluedog_CentaurT_AdapterTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurT_ShortTank,7,none,tanks,ElectricCharge:0,,,"@PART[bluedog_CentaurT_ShortTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurT_TankA,7,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_CentaurT_TankA]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurT_TankB,7,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_CentaurT_TankB]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurT_TankC,7,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_CentaurT_TankC]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurT_TankD,7,FuelTank,tanks,,,,"@PART[bluedog_CentaurT_TankD]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurT_WideTank,7,none,tanks,SolidFuel:2516,,,"@PART[bluedog_CentaurT_WideTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_CentaurV_Tank,7,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_CentaurV_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_Gemini_ArrowSM,7,Propulsion,tanks,SolidFuel:16,,,"@PART[bluedog_Gemini_ArrowSM]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_Gemini_Lander_Frame,7,FuelTank,tanks,,,,"@PART[bluedog_Gemini_Lander_Frame]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_Gemini_Lander_SaddleTank,7,Propulsion,tanks,MonoPropellant:10,,,"@PART[bluedog_Gemini_Lander_SaddleTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_Hexagon_ServiceModule,7,Propulsion,tanks,,,,"@PART[bluedog_Hexagon_ServiceModule]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
